Longitude,Latitude,Sorex_araneus,Sorex_minutus,Crocidura_russula,Crocidura_leucodon,Suncus_etruscus,Sorex_coronatus,Crocidura_suaveolens,Bio01,Bio02,Bio08,Bio15,Bio18,Bio19
-5.86627273,41.09695658,0,0,1,0,0,0,0,12.12701505,11.18327081,5.488064854,41.92302409,75.22222222,240
-5.457626255,41.16216824,0,0,1,0,0,0,0,12.17737501,11.53088422,5.940129659,34.99580222,68.22222222,154.8888888
-3.335750672,41.1520659,0,1,1,0,0,0,0,9.86845139,10.93292123,6.923856493,32.13075491,73.77777777,147.3333333
-5.048237891,41.22569984,0,0,1,0,0,0,0,12.18391751,11.90472393,7.205413203,32.54408197,66.08333333,120.3333333
-2.513385165,41.25984991,0,0,1,0,1,0,0,10.92793517,12.02200931,8.945476813,30.21473835,72.55555555,129.8888888
0.432038047,41.26973573,0,0,1,0,1,0,0,14.70499654,11.59840047,15.4440972,34.61768027,71.33333333,87.11111111
0.892038318,40.99492415,0,0,1,0,1,0,0,15.3142566,9.266857683,16.25469455,39.10597807,125.2,117.8
1.304250361,41.03207554,0,1,1,0,1,0,0,13.97201045,10.6222731,14.83476634,28.85855808,139.5,122.3333333
-6.35656697,41.33824189,0,0,1,0,0,0,0,12.39229338,10.95410072,5.516145842,51.26328555,82.58333333,383.4166666
-6.765566869,41.26928893,0,0,1,0,0,0,0,12.91394215,10.17029168,6.530782415,54.89529635,84.22222222,444.8888888
-4.638123851,41.28754658,0,0,1,0,0,0,0,11.93852194,12.13056245,7.463800879,32.94583217,66,111.7777777
-0.39413729,41.18640528,0,0,1,0,0,0,0,14.37450577,12.23552076,16.54361575,33.4431688,83.33333333,67.77777777
-4.227300643,41.34770377,0,0,1,0,0,0,0,11.45635412,11.97248262,7.662937462,32.52230898,69.16666666,118.4166666
-2.101279415,41.31119072,0,0,1,0,0,0,0,11.37066578,12.04157462,11.22825691,29.27392717,81.58333333,121.8333333
0.845839829,41.30882601,0,1,1,0,1,0,0,13.75567852,10.8108269,14.5886423,32.39368087,116.1818181,116.8181818
1.260092413,41.34619553,0,1,1,0,1,0,0,13.97201045,10.6222731,14.83476634,28.85855808,139.5,122.3333333
1.716884962,41.06751299,0,0,1,0,1,0,0,14.65611378,9.991221961,16.22215488,28.20820896,154.3333333,129.3333333
2.129923132,41.10123374,0,0,1,0,1,0,0,15.36326235,8.931829889,20.32113599,29.71184711,164,130
-5.946777557,41.40551614,0,0,1,0,0,0,0,12.38711921,11.039507,5.862509319,41.62036481,75.55555555,239.7777777
0.018706072,41.22892776,0,0,1,0,1,0,0,14.90707811,11.76402771,16.76668047,32.94212551,73.91666666,75.75
-0.861484578,41.45496124,0,0,1,0,1,0,0,14.35571962,11.79551906,16.3237813,30.54528919,82.25,71.5
-3.815785062,41.40616682,0,0,1,0,0,0,0,11.26671061,11.62887494,9.308078695,30.19221871,62.11111111,114.4444444
-1.275310947,41.40875018,0,0,1,0,0,0,0,13.61710066,11.81990966,15.40251851,30.60157486,84.66666666,77.88888888
-1.688581991,41.36082543,0,0,1,0,0,0,0,12.14204861,12.18412036,13.81303229,30.46439572,93.11111111,95.88888888
-3.403594185,41.46293124,0,1,1,0,0,0,0,11.07329974,11.53497913,11.44354626,28.80232829,62.66666666,113.2222222
1.674776604,41.38184138,1,0,1,0,1,0,0,14.65611378,9.991221961,16.22215488,28.20820896,154.3333333,129.3333333
2.089873019,41.41576073,1,1,1,0,1,0,0,13.58362407,9.726506313,16.30795269,24.31309085,183.7142857,147.5714285
-5.536214525,41.47110661,0,0,1,0,0,0,0,12.34689468,11.37831712,5.861342636,36.0899481,69.44444444,172.5555555
-5.124894076,41.53500828,0,0,1,0,0,0,0,12.14572135,11.65847387,5.775881957,32.71908839,67.41666666,136.25
-0.032240202,41.54222794,0,0,1,0,1,0,0,14.51834631,11.81155718,16.62347909,31.29026552,80.58333333,81.25
-4.712832723,41.59721627,0,0,1,0,0,0,0,11.98777541,11.75305088,7.235560158,33.07198914,64.44444444,118.8888888
-0.447121411,41.49945499,0,0,1,0,0,0,0,14.64523029,11.82631701,16.79373606,30.351083,81.11111111,75.44444444
0.383140074,41.58327671,0,0,1,0,1,0,0,14.68799188,11.67910418,16.24221295,33.08812105,73.55555555,80.11111111
-2.990745369,41.51799265,0,0,1,0,1,1,0,10.72277691,11.5100087,12.18911112,27.83011204,68.5,119.5833333
-2.577256243,41.57134676,0,0,1,0,0,0,0,10.58593519,11.74744445,11.93204627,26.40267597,75.77777777,123
0.799000227,41.62259805,0,0,1,0,1,0,0,14.41131139,11.86336347,15.92602789,33.28147764,75.88888888,81.88888888
2.505362099,41.44795092,0,0,1,0,1,0,0,13.77462793,9.533238618,14.6702585,23.07522163,179.75,175.25
-4.300047276,41.65772576,0,0,1,0,0,0,0,11.55731421,11.7370556,7.824743057,32.54662478,60.66666666,115
-6.028382971,41.71388066,0,0,1,0,0,0,0,12.1835321,10.74226906,5.500493036,48.29248837,81.83333333,334.5
-3.886554846,41.71653207,0,0,1,0,0,0,0,11.26671061,11.62887494,9.308078695,30.19221871,62.11111111,114.4444444
-1.333127255,41.7211243,0,0,1,0,1,0,0,13.61710066,11.81990966,15.40251851,30.60157486,84.66666666,77.88888888
-1.748428903,41.67291658,0,1,1,0,1,1,0,11.59410647,11.60961102,13.10398142,28.58331441,90.11111111,105.6666666
-2.163144702,41.62298942,0,0,1,0,1,1,0,10.74732117,11.69886458,12.07533676,26.19896784,83.33333333,121.25
1.215320862,41.66018884,0,0,1,0,1,0,0,13.58669012,11.65669969,14.46474662,29.40829375,107.4166666,102.25
1.632082385,41.69604608,0,0,1,0,1,0,1,12.79797916,11.30127772,14.19079633,25.79677102,150.1111111,125.4444444
2.466848777,41.76254854,1,1,1,0,1,1,0,13.77462793,9.533238618,14.6702585,23.07522163,179.75,175.25
-6.440096435,41.6462136,0,0,1,0,0,0,0,12.56968175,10.3498125,6.293856507,51.51258675,83.66666666,373.2222222
-5.61587968,41.77985521,0,0,1,0,0,0,0,12.38711921,11.039507,5.862509319,41.62036481,75.55555555,239.7777777
-0.917258418,41.76760877,0,0,1,0,0,0,0,14.35571962,11.79551906,16.3237813,30.54528919,82.25,71.5
-3.472372834,41.77363061,0,0,1,0,0,0,0,11.07329974,11.53497913,11.44354626,28.80232829,62.66666666,113.2222222
2.884813535,41.7931884,0,1,1,0,1,0,0,14.72005206,9.514138331,15.62481304,24.54773161,158.5,170
-0.083895014,41.85539329,0,0,1,0,1,0,0,13.50596028,10.98617834,14.70608072,26.7114814,105.625,115.375
-5.202603058,41.84413213,0,0,1,0,0,0,0,12.10644443,11.10390277,5.712107654,34.83974212,71.91666666,174.9166666
-0.500841293,41.81236629,0,0,1,0,1,0,0,13.83262497,11.13419439,15.68170138,25.67414554,99.5,107.75
-4.788569919,41.90670641,0,0,1,0,0,0,0,11.90996744,11.30127862,6.835130203,32.51568383,66.25,141.8125
0.333561056,41.89668632,0,0,1,0,1,0,0,13.4590243,10.99164241,14.50823962,26.29093504,111.0833333,119.5833333
-2.642011098,41.88268656,0,1,1,0,0,1,0,9.23288283,10.24888367,10.38350345,26.15125248,97.33333333,159.5
-3.057518928,41.82901689,0,1,1,0,0,1,0,9.138550788,9.869781295,9.12517972,27.4138373,92.1875,163.6875
-2.225867589,41.93463534,0,1,1,0,1,1,0,10.52808463,10.98561456,11.79688537,26.0860895,91.8125,133.0625
-4.373797387,41.96757316,0,0,1,0,0,0,0,11.73743664,11.45158162,9.845263895,33.08266195,55,119.6666666
-1.809106912,41.98485912,0,1,1,0,1,1,0,12.72631075,11.19152775,14.2602084,25.88816947,88.66666666,109.3333333
0.751507335,41.93624205,0,0,1,0,1,0,0,12.73748871,11.0344496,14.23019448,24.83544145,135,129.75
1.169924027,41.97405729,0,0,1,0,1,0,0,12.12891862,10.9468737,13.3659714,23.7403778,155.25,132.9375
-8.675848495,41.89375007,0,0,1,0,0,0,0,13.69141287,8.626227471,8.886764656,50.44585015,153.7272727,623.4545454
1.588791132,42.01012896,1,1,1,0,1,0,0,11.02622827,10.7046614,12.28679164,23.1985591,186.25,146.75
2.008088453,42.04445414,1,1,1,0,1,0,0,10.80816079,10.59843618,12.9523854,23.53005149,202.0625,152.1875
3.303138978,41.82208402,0,0,1,0,1,0,0,14.90767397,7.521044294,15.7309068,33.00929997,119,129
-6.111109336,42.0220505,0,0,1,0,0,0,1,11.144694,10.35767183,5.026572918,42.30776543,94.375,295.0625
-1.391747845,42.03335385,0,0,1,0,1,0,0,13.94057376,11.3153559,15.6392813,24.95914782,85.33333333,100.5
-3.958302892,42.02672756,0,0,1,0,1,0,0,11.12092274,11.42880732,11.29765283,28.84587247,65.66666666,120.5833333
-7.439339144,42.11950933,0,0,1,0,0,0,1,11.57598263,9.453868014,6.343916683,49.12599577,147.3333333,570.5
2.847892016,42.10785393,0,1,1,0,1,0,0,14.56109834,9.641942845,15.38965957,27.4314042,138.4166666,147.0833333
3.268356952,42.13692333,0,0,1,0,1,0,0,14.90767397,7.521044294,15.7309068,33.00929997,119,129
-5.696641721,42.08841449,0,0,1,0,0,0,0,12.09386716,10.99525174,5.740076387,38.43563868,80.75,223.3333333
-0.136271861,42.16842543,0,1,1,0,1,1,0,13.50596028,10.98617834,14.70608072,26.7114814,105.625,115.375
-5.281384461,42.15307192,0,0,1,0,0,0,0,12.10644443,11.10390277,5.712107654,34.83974212,71.91666666,174.9166666
-0.555310918,42.12514072,0,0,1,0,1,1,1,13.83262497,11.13419439,15.68170138,25.67414554,99.5,107.75
-0.97380942,42.08011565,0,0,1,0,1,1,0,13.92295635,11.13920699,15.66925259,24.46522323,90.3125,102.9375
-7.852402468,42.04594227,0,1,1,0,0,0,1,11.70341318,9.207090275,6.607461829,48.71959035,145.3333333,572.1666666
-3.125219235,42.13988072,0,1,1,0,1,1,0,9.138550788,9.869781295,9.12517972,27.4138373,92.1875,163.6875
-2.707666417,42.19387043,0,1,1,0,1,1,0,9.23288283,10.24888367,10.38350345,26.15125248,97.33333333,159.5
0.28328799,42.20996623,0,0,1,0,1,1,0,9.68945483,8.940085607,8.502134266,20.83775066,176.6666666,211.8888888
-6.610610437,42.26155674,0,1,1,0,0,1,1,9.545023162,8.927078706,4.795152791,40.81476007,132.7777777,381
-4.865354678,42.21601766,0,0,1,0,0,0,0,11.20251126,10.87067878,6.123434035,30.59410736,83.25,160.8333333
0.703348652,42.24975973,0,1,1,0,1,0,0,8.266878458,8.603067059,7.209523101,19.2240597,213.4444444,239
-4.448569813,42.2772467,0,0,1,0,0,0,0,11.05179973,10.98856704,6.813564813,30.82631172,75.66666666,150.6666666
1.123889918,42.28780266,1,1,1,0,1,0,0,7.453144932,8.380144059,6.586989542,18.06370019,225,242.25
-1.870631803,42.29665434,1,1,1,0,1,1,0,13.3011273,10.69873605,13.7756065,23.11322803,99.22222222,141.1111111
-2.289464314,42.24612971,0,0,1,0,1,0,0,12.33288451,10.71598781,13.68105547,24.19112753,94.25,131.1666666
-7.025403112,42.19138269,0,1,1,0,0,0,0,10.50120183,9.120312514,5.02060939,46.7503591,124.3125,442.25
-4.031047625,42.33675413,0,0,1,0,1,1,0,11.08432463,11.144934,6.125302018,29.94377845,78,151.5833333
-1.451188034,42.3454402,1,1,1,0,1,1,0,12.80662851,10.50254864,12.7823565,23.15044541,102.1111111,156.2222222
1.544891372,42.32409189,1,1,1,0,1,1,0,6.619056694,8.121187458,5.472833274,18.3152461,227.6666666,250.3333333
-8.772584595,42.19894285,0,1,1,0,0,0,1,13.80224323,7.943531036,9.192330095,51.24315023,159,648.3333333
-3.612806181,42.39453517,0,1,1,0,1,1,0,10.76882753,10.92995139,7.524949081,28.62235442,88.22222222,156.7777777
-5.778521159,42.39678485,0,0,1,0,0,0,0,11.46146183,10.96509027,5.228569472,33.55396545,96,218.5555555
-6.194977533,42.33002594,0,1,1,0,0,1,0,10.05468403,9.858593773,4.358868067,36.80497893,122.75,312.0833333
-5.361258413,42.46182815,0,0,1,0,0,0,0,11.64201507,10.92394212,5.318740794,31.51948881,84.66666666,173.2222222
-1.031152421,42.39248331,0,0,1,0,1,1,0,11.84697222,9.975725671,11.11029508,22.07637107,113.1666666,166.0833333
-7.530305355,42.42603541,0,1,1,0,0,0,1,11.48535875,9.21705548,6.591268507,46.55766658,167.1111111,573.2222222
-7.945310654,42.35203243,0,1,1,0,0,0,1,12.46893167,9.480803207,7.869050926,47.93843731,176.1111111,630.7777777
-3.193863856,42.45058514,0,1,1,0,1,1,1,10.29820948,10.45306254,7.712175957,27.29451196,97.33333333,168.4444444
2.388192166,42.39139734,1,1,1,0,1,0,1,7.407615721,8.696981437,6.302217563,19.74288387,216.2222222,255.3333333
-2.774239321,42.50489945,0,1,1,0,1,1,0,10.34073784,10.13141667,8.203572915,25.36126576,101.9166666,170.25
2.810449688,42.42240796,0,1,1,0,1,0,1,11.25821989,9.539638874,10.15839343,21.02097861,170.8888888,195.6666666
0.232307528,42.52311809,0,1,1,0,1,1,1,9.68945483,8.940085607,8.502134266,20.83775066,176.6666666,211.8888888
-0.189384597,42.48132592,0,1,1,0,1,1,0,9.862441841,9.278473971,8.240680552,21.31912775,154,201.0833333
-4.943206732,42.52515059,0,0,1,0,0,1,0,11.20251126,10.87067878,6.123434035,30.59410736,83.25,160.8333333
-2.353951542,42.55747368,1,1,1,0,1,1,0,12.33288451,10.71598781,13.68105547,24.19112753,94.25,131.1666666
-8.870647591,42.5039055,0,1,1,0,0,0,1,13.98751098,7.505577504,9.797992785,47.14876425,172.5,605.5
-8.455544945,42.58175475,0,1,1,0,0,0,1,13.22352023,7.903730511,8.502574195,47.97286414,177.5,655.25
-6.697637996,42.56892852,0,1,1,0,0,1,0,9.545023162,8.927078706,4.795152791,40.81476007,132.7777777,381
1.077206224,42.60142675,1,1,1,0,1,1,0,8.168572888,8.140135404,7.755148434,15.72508588,240.125,277.5
-4.52438388,42.58674707,0,0,1,0,0,1,0,11.05179973,10.98856704,6.813564813,30.82631172,75.66666666,150.6666666
-7.114409021,42.49833602,0,1,1,0,0,1,1,10.40107029,8.909039907,5.260555546,44.0455506,146,459.5
-1.933019771,42.60830349,1,1,1,0,1,1,0,11.49005035,9.350982662,8.346236111,22.71031323,155.9166666,247.6666666
-4.104807951,42.64661256,0,1,1,0,1,1,0,9.853267559,9.288147132,4.656270826,28.18690279,121.75,222
-1.089302652,42.70471316,1,1,1,0,1,1,0,10.2476556,9.098352824,6.767713485,21.71057535,164.75,258.3125
-1.511463539,42.65738468,1,1,1,0,1,1,0,11.10269012,9.375171886,7.395236044,23.10619549,154.4166666,252.9166666
-8.039500354,42.6579049,0,1,1,0,0,0,1,12.21797137,8.90026049,7.818570343,46.37297953,193.0625,648.75
-3.684497355,42.70474216,0,1,1,0,0,1,0,10.29245398,9.698703158,4.834673622,26.91307755,129.0833333,222.9166666
-3.263470821,42.76113109,0,1,1,0,1,1,0,10.79544359,9.96837677,5.251138894,25.6129449,134,225.4166666
-0.243247447,42.79409634,1,1,1,0,0,1,0,7.547326178,7.455222674,4.499515647,19.08752883,212.75,292.875
-0.666557178,42.75028499,1,1,1,0,1,1,0,8.801970485,8.286531252,5.412180553,20.17476866,188,273
-5.442245564,42.77040126,0,1,1,0,0,1,0,9.123387174,8.916187511,3.864631978,29.32937873,125.6666666,248.5
-5.022146326,42.83410576,0,1,1,0,0,1,0,8.707135423,8.627369782,3.638828119,29.66894251,123.125,238.1875
-7.204649207,42.80508372,0,0,1,0,0,1,0,11.90873957,9.435750003,7.421503478,44.62214524,174.3333333,539.5
-8.970062078,42.80863747,0,1,1,0,0,0,0,13.37130648,7.264853022,9.835902635,44.347048,163.7,485.3
-2.841747384,42.81577469,0,1,1,0,1,1,1,11.3240651,9.896596345,5.87178905,24.4691573,137.4375,227.5
-5.861539034,42.70496664,0,1,1,0,0,1,0,9.154539939,8.946506964,3.859701415,30.06601713,139.8333333,288
-6.28000898,42.63780724,0,1,1,0,0,1,0,8.423024735,8.295562513,3.542986983,33.70796324,159.9375,366.8125
-4.601259417,42.89607491,0,1,1,0,0,1,0,8.88517791,8.703178757,3.802631932,29.51547651,122.3333333,234.5833333
-6.785875527,42.87610055,0,1,1,0,0,1,0,10.37097851,8.64429032,6.062148412,41.57943947,161.4375,451
-1.996287445,42.91980779,0,1,1,0,1,1,0,11.28368555,9.30731385,8.211520882,22.05428435,158.0625,238.3125
-7.622529691,42.73234988,0,1,1,0,0,0,0,12.09379165,9.302399308,7.820350714,45.43001877,184.8333333,597.6666666
-2.41934638,42.86866839,0,1,1,0,1,1,1,11.25277865,9.696293431,7.072295142,23.6087561,143.8333333,229.4166666
-8.553009677,42.88695227,0,1,1,0,0,0,1,13.10967025,8.328905642,9.005848036,46.17736106,186.5833333,614.8333333
-1.572590501,42.96918857,0,1,1,0,1,1,1,11.49005035,9.350982662,8.346236111,22.71031323,155.9166666,247.6666666
-4.179603269,42.95630357,0,1,1,0,0,1,0,9.853267559,9.288147132,4.656270826,28.18690279,121.75,222
-3.757196646,43.01478673,0,1,1,0,1,1,0,11.96537408,8.200978601,8.89938457,25.25931796,185.3333333,291
-5.94571693,43.01296013,0,1,1,0,0,1,0,11.00628242,7.923495422,7.698893533,26.37891274,160.3333333,292.1111111
-0.723363674,43.06265775,0,1,1,0,0,1,1,12.63294096,9.033400402,8.484532388,19.71522541,238.8888888,345.5555555
-6.366225648,42.94539458,0,1,1,0,0,1,0,8.423024735,8.295562513,3.542986983,33.70796324,159.9375,366.8125
-1.148275751,43.01680657,1,1,1,0,1,1,0,12.72564152,9.033473957,8.445347183,22.10229436,225.0833333,337.3333333
-7.716035781,43.03845253,0,1,1,0,0,0,1,11.90579278,8.583492991,7.965018568,42.15539085,183.1111111,523.7777777
-3.334058635,43.07151951,0,1,1,0,1,1,1,11.90305551,8.177848317,8.317537134,24.80170229,189.625,300.25
-2.910208643,43.12649713,0,1,1,0,0,1,1,12.69509695,8.199070032,8.425766174,24.41368276,197.5,311
-5.102194235,43.14288365,0,1,1,0,0,1,1,9.792233033,6.927696658,6.435527015,26.4052185,158.5833333,281.25
-9.070853267,43.11313814,0,1,1,0,0,0,1,13.40978354,7.333232132,9.998709766,42.26587709,156,423.8
-2.485666389,43.17971494,0,1,1,0,0,1,1,12.52073361,7.969886514,8.304421637,23.05752414,206.7142857,314.8571428
-5.524367099,43.07879165,0,1,1,0,0,1,1,10.39770365,7.352648798,6.923974871,25.78934844,158.4444444,282.6666666
-6.453650073,43.25278806,0,1,1,0,0,1,0,10.45516664,8.017180512,8.081569402,35.62612988,166.3333333,377.6666666
-4.679216772,43.2052308,0,1,1,0,0,1,1,9.707468939,7.10995234,6.391187586,26.1342974,156.8571428,275.5714285
-6.875345948,43.18307284,0,1,1,0,0,1,0,11.28214396,8.023485277,8.22391591,38.95397981,168.25,420.25
-4.255453491,43.26582784,0,1,1,0,0,1,1,11.53215512,8.006667056,8.832409803,25.4377931,165.9,267.5
-7.296146949,43.11162569,0,1,1,0,0,1,1,11.86389008,8.564757003,7.869189908,40.8925142,175.7777777,475.7777777
-2.060451897,43.23116841,0,1,1,0,1,1,1,12.45020038,7.800070604,9.679260719,20.52872289,233,329.125
-6.031076994,43.32076556,0,1,1,0,0,1,1,10.30032638,7.684989586,7.343868043,30.49211548,167.5,341.1666666
-3.830923512,43.32466966,0,0,1,0,0,1,1,11.96537408,8.200978601,8.89938457,25.25931796,185.3333333,291
-8.651828037,43.19192498,0,1,1,0,0,0,1,13.05985492,7.876833316,9.520306216,43.37625218,174,512.3333333
-3.405646293,43.38175126,0,1,1,0,1,1,1,11.90305551,8.177848317,8.317537134,24.80170229,189.625,300.25
-5.607644758,43.38699963,0,1,1,0,0,1,1,11.00628242,7.923495422,7.698893533,26.37891274,160.3333333,292.1111111
-7.810847863,43.34434308,0,0,1,0,0,0,1,11.90579278,8.583492991,7.965018568,42.15539085,183.1111111,523.7777777
-8.231820768,43.2689954,0,1,1,0,0,0,1,12.61527665,8.05444062,8.982165287,43.15750629,177,525
-2.97964162,43.43706775,0,1,1,0,0,1,1,13.68390468,7.77947553,10.03745651,25.47061735,221.5,347
-2.552929599,43.49061437,0,1,1,0,0,1,1,13.42777158,7.424632986,9.795594851,25.12064756,222,346
-5.183371778,43.45148469,0,1,1,0,0,1,1,12.74710401,7.663446413,11.08593853,24.90424165,158,266.3333333
-4.758276832,43.51421528,0,1,1,0,0,1,1,12.11748059,7.014728705,10.44527133,24.1538038,162,258
-6.966072769,43.48984534,0,1,1,0,0,1,1,12.0766532,7.489700699,9.373945613,37.1102044,167.75,393.5
-7.388926129,43.41796177,0,1,1,0,0,1,0,12.10890341,7.50619563,8.459982498,37.99384591,177.8,439.4
-6.117641951,43.62838307,0,1,1,0,0,1,1,12.59104722,7.856142767,10.90972819,29.47640276,159.4,305
-6.542305381,43.55998775,0,1,1,0,0,1,1,11.62056246,7.626777718,9.863791624,34.61175305,164,355.6666666
-3.905697932,43.63439169,0,0,1,0,0,0,1,14.00988617,8.035199721,12.56397308,26.49327184,210,316.6666666
-7.906990796,43.65002117,0,1,1,0,0,0,1,12.14078529,7.368121966,8.557375902,39.1293834,177.1428571,457.7142857
-5.692100853,43.69502548,0,1,1,0,0,1,1,13.28768841,8.09917351,11.57464528,26.74626704,158.6,281.4
-7.483011245,43.72409172,0,0,1,0,0,0,0,12.10890341,7.50619563,8.459982498,37.99384591,177.8,439.4
22.59268715,49.22462357,1,1,0,0,0,0,1,6.091189257,8.198170103,14.37751395,33.71998,344.8333333,168.1666666
23.06684305,49.16993443,1,1,0,0,0,0,0,5.003343842,8.164604092,13.12975017,30.60022031,395,209
22.11758542,49.27731083,1,1,0,0,0,0,1,6.631045139,8.295419024,15.13593523,34.22457391,324.6666666,153.4444444
22.67383066,49.53405085,1,1,0,1,0,0,0,7.281622018,8.066202342,15.37011902,39.93354138,289.8571428,118.5714285
21.64156943,49.32798989,1,1,0,0,0,0,0,7.345570311,8.658286442,16.28893403,37.3520029,296.5,124.9166666
21.23700508,49.68720215,1,0,0,0,0,0,0,7.306682862,8.695898094,16.28236106,41.99782684,298,112.1111111
19.24891591,49.5510562,1,1,0,0,0,0,1,5.947273148,8.844768547,14.58678703,33.91568609,365.4444444,180.5555555
20.75627791,49.73419215,1,0,0,0,0,0,1,7.084679402,8.727067012,15.74115278,41.99458596,364.6666666,155.1111111
22.75628351,49.84336107,1,0,0,1,0,0,0,7.968507806,8.204616346,16.05817013,42.18478231,246.3333333,92.66666666
22.19581453,49.58712535,1,1,0,0,0,0,1,7.380331033,8.273916708,15.42453244,38.98384145,289.5555555,119.8888888
20.27471408,49.77914204,1,0,0,0,0,0,1,6.446056713,8.84244211,15.03114353,41.30972721,423.2222222,175.6666666
22.27530901,49.89682919,1,1,0,1,0,0,1,7.857991327,8.27365629,15.70799652,41.27867145,251.3333333,97
18.82534834,49.90169635,1,0,0,0,0,0,1,8.319095491,8.633083308,17.24179511,40.43877984,281.4166666,106.9166666
19.30921424,49.8628994,1,0,0,0,0,0,1,7.922730876,9.028802023,16.93598602,38.77900014,294.3333333,122.0833333
19.79234792,49.82204625,1,1,0,0,0,0,1,7.934069656,9.138131473,16.96499997,39.73449237,303.9375,123.875
20.34215176,50.09027883,1,1,0,1,0,0,1,8.168948813,9.198029503,17.30798269,40.89401464,317.8333333,126.75
21.79337476,49.94826132,1,1,0,1,0,0,1,7.891449229,8.491914016,16.4464948,42.02945073,258.25,97.125
21.31051432,49.99765107,1,1,0,0,0,0,0,8.112918416,8.731868059,17.35072566,43.49452765,265.5833333,95.41666666
19.85671942,50.13350513,1,1,0,0,0,0,1,7.934069656,9.138131473,16.96499997,39.73449237,303.9375,123.875
19.37050037,50.17466564,1,1,0,0,0,0,0,7.922730876,9.028802023,16.93598602,38.77900014,294.3333333,122.0833333
21.87113684,50.25824087,1,1,0,0,0,0,0,8.076909733,8.416204892,17.27509031,43.29302775,230.75,82.66666666
17.8555631,49.97310235,1,1,0,0,0,0,1,7.786465491,8.261488315,16.53479946,43.09040701,273.5,99.5625
18.39584711,50.25076843,1,0,0,0,0,0,0,8.350402753,8.356263811,17.15549991,39.24348489,248.2222222,98.55555555
17.90748647,50.28570092,1,1,0,0,0,0,1,8.323018231,8.325008659,17.03887849,41.27654599,248.75,95
22.84007586,50.15255457,1,1,0,0,0,0,0,7.785824789,8.328979152,16.56236742,42.10475655,244.5454545,92.09090909
23.32303632,50.09664296,1,0,0,0,0,0,0,7.258361094,8.407736182,16.46948618,39.94700868,251.3333333,100.3333333
23.41122298,50.40529895,1,1,0,1,0,0,0,7.154920589,8.445992315,16.44479691,38.78142958,243.125,99.875
20.89840144,50.35570036,1,1,0,0,0,0,0,8.267519966,8.910842013,17.68821532,41.02361327,250.8333333,96
18.88353075,50.21375508,1,1,0,0,0,0,1,8.054323744,8.475529468,17.0777846,39.40460528,264.4166666,105.5
23.89613072,50.34691589,1,1,0,1,0,0,0,7.202105625,8.551139911,16.6823749,36.71920239,237.8571428,105
19.43279756,50.48635618,1,1,0,0,0,0,1,7.766903894,8.844067044,16.82952306,39.04865447,271.2222222,109.8888888
22.9252388,50.46163159,1,1,0,1,0,0,0,7.478876723,8.34325698,16.75347569,40.445623,234.3333333,91.16666666
21.46116931,50.61825615,1,0,0,0,0,0,0,7.932992217,8.311817704,17.41511118,41.37552634,227.1666666,84.75
20.41069762,50.40132931,1,0,0,0,0,0,0,8.189163208,9.020405138,17.49005098,38.88298778,269.3333333,109.4444444
16.48184428,50.69121331,1,0,0,0,0,0,0,7.874212689,8.049414964,16.4237431,45.87061304,244,83.41666666
16.97524412,50.66232951,1,0,0,0,0,0,0,8.392701189,8.449881552,16.99629952,45.59445191,240.1875,82.3125
18.94267477,50.52574305,1,0,0,0,0,0,1,8.054323744,8.475529468,17.0777846,39.40460528,264.4166666,105.5
18.45181991,50.56303859,1,0,0,0,0,0,1,8.185762726,8.310807866,17.0786157,39.26816937,256.6666666,102
23.98880883,50.65500624,1,1,0,1,0,0,1,7.308879351,8.491352487,16.83030903,36.76459806,227,98.66666666
23.50085828,50.71383162,1,1,0,1,0,0,0,7.326459215,8.469130286,16.77942017,37.9079873,223.25,93.08333333
22.43821204,50.51590662,1,0,0,0,0,0,0,7.83454168,8.327986145,16.89657871,40.96039995,223.6666666,85.22222222
23.01180442,50.77059233,1,1,0,1,0,0,0,7.468566385,8.312223921,16.89603119,38.34092178,215.25,87.875
20.9712241,50.66631737,1,1,0,0,0,0,0,7.705668614,8.343402349,16.95850779,37.51657385,238.5,100.3125
22.52168187,50.82528096,1,1,0,1,0,0,0,7.564794264,8.203293379,17.03106594,37.8172354,205.6666666,84.33333333
22.0305259,50.87789037,1,1,0,1,0,0,0,8.001938174,8.197566432,17.58132033,41.93587827,211.6875,76.9375
20.55121938,51.02317516,1,1,0,0,0,0,0,7.716001126,8.372488389,16.87362494,36.15480187,226,99.11111111
20.48037783,50.71229445,1,1,0,0,0,0,1,7.727500851,8.565567715,16.99277427,35.94753713,242.3333333,107.1666666
19.98866729,50.75618133,1,1,0,0,0,0,0,7.92394009,8.771843739,17.13159633,38.91694071,241.5625,97.375
23.59197625,51.02224093,1,1,0,1,0,0,0,7.508851866,8.338652816,17.08241206,38.46843856,208.5555555,85.33333333
24.08301568,50.96296582,1,1,0,1,0,0,0,7.267614631,8.541770798,16.85195843,35.3796142,236,109
23.0998058,51.07943689,1,1,0,1,0,0,0,7.608773449,8.337300361,17.22246183,37.7251239,201.1666666,84.08333333
15.53070266,51.05623314,1,1,0,0,0,0,0,8.197087949,7.819124987,16.8511018,31.11662445,218.7777777,111.6666666
17.51847526,50.94406892,1,1,0,0,0,0,1,8.447366316,8.50145485,17.19789583,42.57340928,235.8333333,87.83333333
