Falco_subbuteo,Anthus_trivialis,Phylloscopus_bonelli,Tetrao_tetrix,Parus_caeruleus,Dendrocopos_major,Garrulus_glandarius,Carduelis_spinus,Loxia_curvirostra,Phylloscopus_trochilus,Certhia_brachydactyla,Sylvia_borin,Phoenicurus_phoenicurus,Hippolais_icterina,Pyrrhula_pyrrhula,Emberiza_citrinella,Muscicapa_striata,Picus_canus,Picus_viridis,Accipiter_gentilis,Bonasa_bonasia,Parus_cristatus,Prunella_modularis,Columba_oenas,Coccothraustes_coccothraustes,Sylvia_curruca,Sitta_europaea,Dendrocopos_minor,Corvus_corax,Cuculus_canorus,Buteo_buteo,Turdus_viscivorus,Parus_montanus,Luscinia_megarhynchos,Lanius_collurio,Oriolus_oriolus,Corvus_corone,Turdus_torquatus,Columba_palumbus,Aegithalos_caudatus,Milvus_migrans,Dryocopus_martius,Regulus_ignicapillus,Accipiter_nisus,Parus_palustris,Nucifraga_caryocatactes,Ficedula_hypoleuca,Streptopelia_turtur,Turdus_pilaris,Certhia_familiaris,Strix_aluco,Phylloscopus_sibilatrix,Asio_otus,Pernis_apivorus,Regulus_regulus,Serinus_citrinella,avg,cov,cv,dns,fhd,p10,p25,p95,rt_p2595,std,uhd,asp,bio_1,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,ddeg0,ddeg5,mbal,mind,pet_103,pet_49,pet_ave,pet_swrt,prc_103,prc_49,prc_swrt,rad,slp,tpi,twi,CLUMPY_canopy,CLUMPY_under_midstorey,TE_canopy,TE_under_midstorey,TE_matrix,TE_total,data_type,blockCV_tile
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.949999809,11.90000057,1,11.90000057,0.614960492,1.870000005,2.139999866,13.96999931,0.153185395,3.949999809,1.477472305,130.6450806,2.39715004,10.22547531,-4.938350201,1718,192,63,33.78749847,562,233,560,235,7.488325119,30.32844925,625.9163208,15.65532494,-9.03172493,24.68655014,9.501700401,-4.397799969,8894.691406,5117.143066,37,0.975623786,2.943737745,6.255233288,4.599485397,2.151015997,639.4998779,1078.537598,1.687291145,25350.14258,23.33745956,-0.78263998,5.461688042,0.7813,0.6818,1500,16160,14660,32320,train,5
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,18.02000046,31.20000076,0.453940019,31.20000076,1.896846175,6.549999714,11.5199995,31.15999985,0.369704736,8.179999352,2.286255836,164.9497375,5.417274952,13.06809998,-1.877699971,1713,188,117,18.16279984,544,364,544,387,8.115824699,32.98680115,613.9320679,18.80154991,-5.800324917,24.60095024,13.06809998,0.803524971,17378.54297,11132.02344,4,0.982662916,3.03845644,6.310130119,4.674293518,2.112363577,759.2849121,953.7147217,1.255908728,25664.13281,16.8637085,-0.419786632,5.10391283,0.6725,0.1986,15900,12880,17900,46680,train,1
0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,18.05999947,32.90000153,0.625138444,32.90000153,2.062069416,2.180000067,7.569999695,35.20000076,0.215056805,11.28999996,2.26911974,202.118576,7.835350037,16.02637482,-0.246549994,1540,177,91,24.4497242,513,296,511,298,8.382374763,32.10554886,661.8995972,22.13052559,-3.978475094,26.10877419,14.33440018,0.84920001,25888.04297,17923.38867,106,0.879942417,2.119818687,5.718990803,3.919404745,2.759660006,620.0175171,919.6394653,1.483261704,21444.13867,10.81558037,-2.00257206,6.464614868,0.7348,0.4228,13660,18580,15240,47480,train,4
1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,9,24.70000076,0.732222186,24.70000076,1.513847709,1.779999971,3.379999876,20.56999969,0.164316963,6.589999676,2.297307491,102.4167709,10.88397503,19.42975044,2.270874977,1069,113,67,17.48609924,334,216,334,225,9.135074615,32.76272583,693.663208,26.12822533,-1.754799962,27.88377571,19.42975044,3.747324944,45860.28125,32741.70703,-284,1.203161716,1.911244512,5.48760891,3.699426651,2.880084276,468.0485229,601.3300171,1.284942985,20153.60156,3.595411539,-2.154211283,8.001268387,0.7014,0.6659,8100,10760,7860,26720,train,1
0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,16.12999916,64.90000153,0.498450117,64.90000153,1.872339845,4.909999847,9.5,29.31999969,0.324010917,8.039999962,2.330435753,133.0400085,5.642749786,13.30869961,-1.657225013,1643,172,108,17.09127426,510,348,510,359,7.933700085,32.47705078,614.4033813,18.95882416,-5.468400002,24.42715073,13.30869961,-0.962125003,18298.74805,11436.30957,572,0.606839836,1.026351094,4.819778919,2.923064947,4.881369114,724.3739624,918.9504395,1.268754721,16038.67871,21.33517075,-2.989705086,4.575535297,0.711,0.3815,15220,16560,17460,49240,train,1
0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,20.20999908,51.90000153,0.460663033,51.90000153,1.949549437,5.829999924,12.98999977,33.06999969,0.392803142,9.309999466,2.395814419,245.0364075,7.194950104,15.06544971,-0.353249997,1498,151,97,13.97422504,438,317,438,326,7.937300205,31.89202499,629.7793579,20.83185005,-4.055250168,24.88674927,15.06544971,0.486600012,23803.04102,16339.43945,45,0.934368014,2.245205402,5.702399254,3.973802328,2.720231295,673.4279785,824.7459717,1.224733233,21759.20313,17.35343742,-1.831937909,4.905595779,0.6379,0.3047,17420,18860,14680,50960,train,1
0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,13.79999924,27.39999962,0.551449281,27.39999962,1.748585701,4.230000019,6.730000019,25.87999916,0.260046377,7.609999657,2.312345982,250.6959381,7.07254982,14.8661747,-0.388725013,1405,140,101,9.351050377,383,317,370,345,7.284975052,30.35504913,623.2502441,20.23447418,-3.764825106,23.99937439,13.11292458,2.610675097,23137.94141,16507.64648,-35,1.014122963,2.082024813,5.792368889,3.93719697,2.795259237,682.9393921,722.5126953,1.057955265,21564.62695,4.370322704,0.109651469,7.416971207,0.6474,0.4679,13040,17140,15700,45880,train,2
0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,11.50999928,22.5,0.691572592,22.5,1.713338256,3.179999828,5.460000038,27.63999939,0.197539803,7.960000038,2.354219198,94.48299408,6.291224957,14.36992455,-1.876749992,1134,144,66,28.85617447,404,212,404,213,8.876125336,33.28202438,661.786377,20.44297409,-6.224699974,26.66744995,14.36992455,-0.093924999,20816.91406,13999.02832,-310,1.225106835,2.165286779,5.730549335,3.947918177,2.651117325,450.4995728,683.4675293,1.517622948,21641.2168,17.89169121,-0.709252,5.346378803,0.6387,0.3895,13840,28660,23740,66240,train,5
0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,17.80999947,60.60000229,0.512071879,60.60000229,1.960396171,4.75,10.18999958,31.86999893,0.319736427,9.119999886,2.395915985,205.1008606,8.531550407,16.88694954,0.191575006,1395,148,85,19.06144905,436,281,436,284,8.039349556,30.79254913,677.5620728,22.7819252,-3.325824976,26.10784912,16.88694954,1.387150049,32626.06641,19321.19727,-20,0.961214602,2.065063477,5.66657114,3.86581707,2.814669371,593.5773315,800.9898682,1.349574804,21128.58008,10.75992775,-0.487908006,6.060412407,0.6692,0.4989,14680,15060,11300,41040,train,4
0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,19.54999924,64.5,0.460358074,64.5,1.953522444,6.440000057,13.07999992,32.88000107,0.397810204,9,2.378118992,222.1569519,9.249975204,17.74810028,0.708649993,1317,149,74,25.3206749,443,242,443,245,8.394599915,31.27980042,690.5787964,23.9083252,-2.92822504,26.83682442,17.74810028,1.996299982,35683.52344,20492.32031,-135,1.036957383,2.138526678,5.796862125,3.967694521,2.716515303,522.4919434,794.5808716,1.520761728,21665.91602,2.77166605,0.336174756,7.481740475,0.8111,0.3617,9460,7180,10040,26680,train,4
0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,14.71000004,60.29999924,0.606390214,60.29999924,1.913994908,3.329999924,7.019999981,30.15999985,0.232758621,8.920000076,2.393647432,149.9888611,7.898525238,15.83049965,0.224800006,1401,145,95,12.46084976,405,303,389,316,7.391475201,30.27687454,635.4298706,21.29112434,-3.118324995,24.40974998,14.10267544,1.165624976,29488.89063,17862.40039,85,0.905268013,1.782675505,5.409272194,3.59597373,3.315728903,646.7478027,754.1756592,1.166606069,19672.63281,13.80904293,0.93508333,4.95434761,0.782,0.3288,10680,11840,10000,32520,train,2
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.170000076,48.60000229,0.56597601,48.60000229,1.426836729,2.700000048,5.009999752,18.27000046,0.274220012,5.190000057,2.396098852,193.300827,11.34752464,19.98382568,2.668474913,1547,180,54,35.03749847,505,197,468,206,9.491100311,33.23997498,696.8751831,26.6826992,-1.868199944,28.55072594,16.22410011,4.287149906,47063.9375,32842.94531,164,0.863936424,2.035266399,5.524250507,3.779758453,2.848901272,578.6622925,968.0172119,1.672575355,20584.7832,20.10622597,-3.793001413,6.017271042,0.6006,0.4933,20300,24840,8180,53320,train,3
0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,14.7699995,70.20000458,0.588354765,70.20000458,1.890708327,3.329999924,7.149999619,28.59999847,0.25,8.68999958,2.382314682,88.46840668,5.412322998,14.17101002,-3.732853651,820,119,38,36.50053024,317,138,317,154,10.59431839,35.20383835,727.5749512,21.54335785,-8.539040565,30.08262634,14.17101002,0.898585856,17828.43555,12936.56543,-392,1.498916149,1.909901381,4.721458435,3.315679789,2.840083122,330.0780029,490.1390991,1.484532595,18190.22266,40.45017624,4.629715443,3.781070471,0.5386,0.5065,12520,12600,280,25400,train,5
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.010000229,55.90000153,0.548279682,55.90000153,1.388105989,2.859999895,5.159999847,17.94000053,0.287625401,4.940000057,2.390432358,145.6247559,2.160399914,9.61487484,-4.657674789,1019,114,64,16.68214989,295,204,279,216,7.930025101,32.78047562,594.1018066,15.31907463,-8.862825394,24.18160057,7.696700096,-4.292174816,7885.19043,4402.557129,-758,1.730718851,3.486535072,6.23994875,4.863242149,1.828579187,465.6339417,553.5584106,1.188696504,26820.92969,34.34956741,2.461669683,4.080604553,0.8014,0.6216,6720,9700,5660,22080,train,3
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.829999924,22.10000038,1.136645933,22.10000038,0.929675341,1.199999928,1.569999933,17.30999947,0.090699017,5.489999771,1.765760541,189.5242004,2.66822505,9.88607502,-3.820775032,2118,204,147,11.34770012,599,470,599,538,6.712749958,30.01352501,573.9628296,14.74687481,-7.598800182,22.34592438,9.88607502,3.780474901,9104.860352,5501.813477,1155,0.451482952,1.073286176,4.184383869,2.628834963,4.096354961,1029.284302,1088.32605,1.058004618,14478.21484,36.11185074,3.014045238,3.811444521,0.4807,0.5634,10580,22020,15000,47600,train,1
0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,16.69999886,45.60000229,0.536526985,45.60000229,1.948187709,4.559999943,8.970000267,31.31999969,0.286398479,8.960000038,2.354640007,133.9115295,5.095624924,12.72494984,-2.233700037,1900,193,113,15.85447502,577,385,577,456,7.495150089,31.35975075,614.3069458,18.016325,-5.881324768,23.89834976,12.72494984,5.922625065,16757.46875,10902.48438,246,0.862906754,2.81707406,6.230119228,4.523596764,2.220979214,861.6992188,1038.686768,1.206231952,24845.89063,15.71070766,-0.159790948,4.957752228,0.7389,0.3452,12020,11080,9300,32400,train,4
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,52.29999924,0.538999987,52.29999924,1.4818573,3.299999952,5.569999695,19.54999924,0.284910481,5.389999866,2.384471893,152.6850433,6.061450005,13.93369961,-1.542000055,1209,118,80,12.87802505,350,265,350,312,8.453125,33.16062546,632.7363281,19.98015022,-5.509075165,25.48892593,13.93369961,1.513574958,19721.98047,12174.85547,-468,1.396558285,2.990697622,6.18731308,4.58900547,2.082708597,586.6790161,622.4120483,1.060841799,25170.21094,18.63052368,1.074486971,5.135059357,0.6789,0.353,16040,24840,15840,56720,train,1
0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,12.72999954,34.20000076,0.59858603,34.20000076,1.752306223,3.599999905,6.079999924,26,0.233846151,7.619999886,2.353963614,121.9634628,4.651925087,12.54157543,-2.934600115,1336,139,86,15.78649998,394,276,388,276,7.849899769,31.39204979,634.9602051,18.18894958,-6.813499928,25.00295067,12.13842487,-2.934600115,14756.44238,10281.19824,-273,1.170690656,2.756943941,6.040962219,4.398952961,2.284479856,590.6182861,745.085144,1.2621665,24175.95117,21.31750679,1.694682598,4.602836132,0.752,0.4869,11760,23880,15000,50640,train,3
0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,15.52999973,22.60000038,0.579523513,22.60000038,1.917838454,3.809999943,7.5,30.38999939,0.246791713,9,2.39362669,98.75279999,9.353650093,17.82925034,0.84087503,1241,152,62,32.59342575,449,208,449,208,8.625675201,31.90247536,688.8505249,24.14527512,-2.892874956,27.03754997,17.82925034,0.84087503,39257.16406,20567.51563,-207,1.097216964,2.128247261,5.78574419,3.956995726,2.720055342,455.0577393,786.0627441,1.727428675,21604.98438,1.656697989,0.087450221,9.221144676,0.7516,0.4558,9800,11180,13380,34360,train,4
0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,17.75,53,0.389859159,53,1.746353865,7.829999924,13.23999977,28.93000031,0.457656399,6.920000076,2.330328941,139.430481,6.155525208,13.84957504,-1.143574953,1666,163,117,8.318349838,439,389,425,439,6.76657486,29.13832474,614.6453857,18.8539753,-4.366125107,23.22032547,-0.011,1.604300022,20278.59766,12348.78516,86,0.960816979,2.574705362,6.063031673,4.318868637,2.424198389,846.8817139,819.0645752,0.967302024,23685.65625,10.61903763,1.959035039,6.022118568,0.7512,0.2418,12480,12120,14800,39400,train,2
0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,21.34000015,47.40000153,0.438612914,47.40000153,1.940001845,6.389999866,14.72999954,33.81999969,0.43554109,9.359999657,2.384857655,252.9683533,7.240775108,15.27569962,-0.726549983,1543,191,80,30.52197456,548,263,548,263,7.524024963,30.2458744,651.3815308,20.66884995,-4.207300186,24.87685013,15.27569962,-0.726549983,23546.44141,17222.63281,124,0.861131072,2.033703804,5.719985962,3.876844883,2.87171483,578.2751465,964.4022827,1.667792678,21222.80859,7.825980663,-0.722501636,6.040856838,0.78,0.269,11620,17580,20680,49880,train,5
0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,14.46000004,36.20000076,0.546334689,36.20000076,1.823875427,3.939999819,7.46999979,27.54999924,0.271143376,7.899999619,2.36783576,147.3924713,7.567949772,15.5241251,0.011925,1492,147,105,8.797550201,408,341,358,397,7.621099949,30.98817444,634.0831299,21.37960052,-3.214699984,24.59505081,4.139649868,3.029500008,26844.76953,17246.44141,-136,1.115968108,2.749918461,6.157705307,4.453812122,2.253542423,774.6531372,717.8353271,0.92652148,24383.31445,13.00921535,-0.100277975,5.585075378,0.7385,0.4454,13460,13660,12120,39240,train,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.559999943,16,0.772471923,16,0.543723106,1.409999967,2.119999886,9.449999809,0.224338617,2.75,1.715561628,205.4572754,3.717600107,11.42242527,-3.249550104,1998,251,61,40.74760056,678,224,623,224,6.700624943,28.77747536,605.4492798,16.19249916,-7.085000038,23.2771492,8.623649597,-3.249550104,12375.75488,7956.148438,487,0.769559145,2.515161514,5.751595497,4.133378506,2.460262537,694.9450073,1303.504761,1.875666142,22730.64063,27.9422493,0.965437472,4.190778732,0.3937,0.5559,2440,20100,17860,40400,train,3
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20.29999924,39.29999924,0.549261086,39.29999924,2.090355396,3.329999924,10.86999989,36.52000046,0.297645119,11.14999962,2.2813797,137.1790161,8.68999958,17.07225037,0.378874987,1304,146,74,24.70727539,432,243,428,246,8.631924629,32.23384857,677.6328735,23.45202446,-3.326524973,26.77820015,15.37482452,1.598899961,33206.26172,19334.19727,-120,1.027778864,2.093010664,5.689117908,3.891064405,2.857811213,521.072876,782.4761963,1.501670599,21264.97656,10.08769417,1.078868508,5.773640633,0.7736,0.5241,11800,14180,12460,38440,train,4
0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,12.42999935,70.09999847,0.736122293,70.09999847,1.807006598,1.439999938,3.50999999,28.30999947,0.12398446,9.149999619,2.150236607,180.8686829,9.283974648,17.74430084,0.719099998,1215,147,69,29.64022446,434,220,434,225,9.4551754,33.73920059,689.9579468,24.54504967,-3.478775024,28.02407455,17.74430084,2.107724905,35365.53906,20376.17969,-241,1.135995507,2.165524483,5.790617943,3.978071213,2.71988678,463.9153137,750.6358032,1.618030429,21719.80469,6.009263515,0.147828385,6.746269703,0.7421,0.5916,13840,19440,8120,41400,train,3
0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,16.55999947,45.90000153,0.668478264,45.90000153,1.97270143,2.779999971,5.859999657,33.61000061,0.174352858,11.06999969,2.346768379,146.921875,9.288599968,17.66474915,0.775224984,1341,171,68,31.56380081,485,227,485,227,8.225975037,31.01594925,684.5083618,23.55457497,-2.964400053,26.51919937,17.66474915,0.775224984,37984.48438,22659.9707,-254,1.151759982,2.67071557,6.055339813,4.363027573,2.277023554,501.2915039,839.6816406,1.67505455,23825.32227,14.92005348,-0.935005903,5.34169054,0.6452,0.4982,18180,24500,13760,56440,train,5
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,16.34000015,30.60000038,0.649938787,30.60000038,1.967263937,3.689999819,6.369999886,33.36000061,0.190947235,10.61999989,2.349887371,155.1895599,7.845650196,16.02569962,-0.300500005,1555,177,91,23.83332443,517,300,517,300,7.835625172,30.69029999,663.5582275,21.68257523,-3.848175049,25.53052521,16.02569962,-0.300500005,26720.39844,18155.30273,134,0.862995088,2.082349062,5.685972691,3.884160757,2.835525036,631.7079468,923.3139648,1.461601138,21248.66797,12.04864216,0.942537367,5.043549538,0.6327,0.5195,15860,19720,18380,53960,train,5
0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,11.94999981,51.20000076,0.600000016,51.20000076,1.706606269,2.809999943,5.889999866,24.52999878,0.240114152,7.170000076,2.393264771,222.0669098,2.493350029,9.890350342,-4.30009985,1123,113,71,13.83237457,325,245,325,293,7.875450134,32.81809998,590.8266602,15.50195026,-8.490574837,23.99287415,9.890350342,-2.367275,8254.799805,4646.150391,-647,1.597569942,3.25835824,6.428687572,4.843523026,2.008322716,545.8074951,577.1330566,1.05725801,26697.14063,23.11381912,1.42836237,4.672007561,0.8355,0.5531,6920,10840,7000,24760,train,3
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.009999752,4.599999905,0.584878752,4.599999905,1.188995719,2.210000038,3.369999886,12.84000015,0.262461047,4.099999905,2.311318398,283.7316895,9.926099777,18.30430031,1.625424981,1054,114,65,16.76177406,319,210,306,219,8.68789959,32.4817009,675.7537842,24.77727509,-1.969200015,26.74634933,16.59835052,2.910550117,41460.39844,25476.4375,-377,1.293404222,2.076988697,5.744727135,3.910857916,2.7659266,462.6057434,591.7195435,1.279138565,21340.91406,0.675547063,0.022233449,9.38337326,0.408,0.4761,2780,6400,6780,15960,train,2
0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,11.43999958,15.60000038,0.679195827,15.60000038,1.70909965,3.279999971,5.779999733,27.93999863,0.206871869,7.769999981,2.380226612,155.5867615,5.203350067,13.38797474,-2.900500059,1025,129,42,35.11952591,372,146,372,151,9.033599854,33.36524963,663.3762817,19.61057472,-7.463349819,27.07312584,13.38797474,-1.890450001,17655.12305,11314.48633,-405,1.331056118,2.088653803,5.73021841,3.909435987,2.785263538,375.5393372,649.4227905,1.729298472,21460.27344,10.86973667,-4.210240364,6.321895123,0.703,0.4953,10340,18400,12620,41360,train,5
0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,22.56999969,62.70000076,0.416038968,62.70000076,1.934821129,8.039999962,15.85999966,34.54999924,0.459044863,9.38999939,2.393757105,159.2521667,9.796924591,18.37535095,1.255774975,1123,118,74,14.38440037,328,233,328,256,8.888975143,32.4306488,693.6418457,25.06270027,-2.34465003,27.40660095,18.37535095,5.470349789,40839.96484,25383.16016,-330,1.25549221,2.152854204,5.787621975,3.970238209,2.699890375,514.1348877,608.6257935,1.183868885,21667.6582,3.015207529,0.08738371,9.001263618,0.8362,0.322,8740,8200,8100,25040,train,2
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.259999752,21.60000038,0.891635034,21.60000038,1.041474104,1.529999971,1.949999928,14.57999992,0.133744852,4.690000057,2.088987589,138.3246613,10.28047466,18.73147583,2.103275061,1118,112,78,11.97259998,326,247,257,294,8.331825256,31.38367462,674.7632446,25.27327538,-1.274500012,26.54752541,6.289175034,5.895575047,43405.23828,30919.44531,-374,1.383304715,2.289152145,5.872364998,4.080758572,2.565773964,590.9207153,527.5027466,0.892716467,22254.56836,2.295468807,0.089536436,8.197388649,0.4715,0.7394,7000,13480,8680,29160,train,1
1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.18000031,41.5,0.492433055,41.5,1.885783434,4.589999676,10.96000004,29.94999886,0.365943254,8.460000038,2.379119873,214.7893982,8.964175224,17.44005013,0.499725014,1051,116,59,23.61612511,340,190,339,201,7.943999767,30.27005005,687.0307007,23.39295006,-2.850475073,26.24349976,15.82417488,1.777575016,34922.59375,20133.01563,-397,1.297369838,2.114050865,5.79825592,3.956153393,2.743157625,423.942688,626.7384033,1.478352189,21608.50391,0.969082952,-0.046869334,9.150485992,0.8643,0.47,6840,7820,8820,23480,train,5
0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,7.960000038,26.60000038,0.74748741,26.60000038,1.414676905,1.99000001,3.439999819,20.44999886,0.168215159,5.949999809,2.31928277,289.4465942,10.01005077,18.53334999,1.346045375,1075,139,53,31.01629639,384,178,384,184,8.263904572,30.75148582,695.8895264,24.55068016,-2.320176363,26.87176323,18.53334999,2.758413076,42611.44141,26326.64258,-323,1.224431157,2.022320032,5.617095947,3.819708109,2.777889967,405.6221619,669.4552002,1.650430083,20833.27148,0.114372917,-0.003404714,11.97789478,0.5001,0.5746,15760,19020,13620,48400,train,5
